연도,시군구명,항목명,산출액,중간투입액,부가가치,고정자본소모,지역내순생산,기타생산세(기타생산보조금 공제),지역내요소소득,산출액(2015년 기준년 연쇄가격),부가가치(2015년 기준년 연쇄가격)
2017,군위군,금융 및 보험업,18834,6900,11935,869,11066,118,10948,17940,11099
2017,의성군,금융 및 보험업,47905,20611,27295,2083,25212,298,24913,45894,25405
2017,청송군,금융 및 보험업,14391,4448,9943,703,9240,90,9150,13646,9241
2017,영양군,금융 및 보험업,8819,2132,6687,457,6230,55,6175,8334,6231
2017,영덕군,금융 및 보험업,29686,13368,16318,1225,15092,183,14910,28451,15182
2017,청도군,금융 및 보험업,20846,5352,15494,1064,14430,129,14301,19363,14321
2017,고령군,금융 및 보험업,20300,4785,15514,1069,14445,127,14317,19170,14453
2017,성주군,금융 및 보험업,23101,5436,17664,1216,16448,145,16303,21815,16457
2017,칠곡군,금융 및 보험업,92393,30053,62340,4464,57876,576,57299,87864,58119
2017,예천군,금융 및 보험업,28006,9992,18013,1310,16704,176,16528,26641,16730
2017,봉화군,금융 및 보험업,16101,4924,11177,792,10385,101,10284,15264,10389
2017,울진군,금융 및 보험업,53862,23169,30692,2543,28149,339,27810,52291,29311
2017,울릉군,금융 및 보험업,5092,1169,3924,262,3662,31,3631,4810,3659
2017,경상북도,금융 및 보험업,5058698,2119612,2939086,244826,2694260,31505,2662755,4932085,2831587
2018,포항시,금융 및 보험업,1400447,598629,801818,67952,733866,7136,726730,1357360,766206
2018,경주시,금융 및 보험업,493169,204275,288894,22526,266368,2619,263749,467886,266289
2018,김천시,금융 및 보험업,211409,78792,132617,9697,122920,1120,121800,198132,120271
2018,안동시,금융 및 보험업,355074,158380,196694,15239,181456,1864,179591,338124,181259
2018,구미시,금융 및 보험업,1464059,643361,820698,76324,744374,7781,736593,1449223,814592
2018,영주시,금융 및 보험업,213936,101794,112142,8589,103554,1127,102427,202842,102290
2018,영천시,금융 및 보험업,135409,48055,87355,6356,80999,718,80281,126756,79017
2018,상주시,금융 및 보험업,122448,50405,72043,5354,66688,647,66041,115451,65339
2018,문경시,금융 및 보험업,103936,48158,55778,4228,51550,545,51004,98411,50717
2018,경산시,금융 및 보험업,444916,155833,289083,22886,266197,2350,263847,424244,270794
2018,군위군,금융 및 보험업,17607,5462,12145,860,11285,93,11192,16394,10953
2018,의성군,금융 및 보험업,41688,15415,26273,1895,24378,218,24160,39203,23795
2018,청송군,금융 및 보험업,14404,3959,10444,730,9715,76,9639,13320,9397
2018,영양군,금융 및 보험업,9931,2425,7505,518,6987,52,6935,9134,6762
2018,영덕군,금융 및 보험업,26031,8994,17037,1192,15845,133,15712,24447,15401
2018,청도군,금융 및 보험업,24630,6251,18379,1268,17111,129,16981,22254,16407
2018,고령군,금융 및 보험업,20339,4666,15673,1083,14589,107,14482,18671,14105
2018,성주군,금융 및 보험업,25382,5814,19568,1353,18215,134,18081,23301,17611
2018,칠곡군,금융 및 보험업,98984,31605,67378,4815,62563,520,62043,92106,60969
2018,예천군,금융 및 보험업,28994,10278,18715,1357,17359,153,17206,27041,16894
2018,봉화군,금융 및 보험업,17278,5462,11817,843,10973,91,10882,16020,10655
2018,울진군,금융 및 보험업,56104,23669,32435,2664,29771,298,29474,53868,30463
2018,울릉군,금융 및 보험업,5809,1313,4496,306,4190,30,4160,5334,4051
2018,경상북도,금융 및 보험업,5331984,2212995,3118989,258036,2860953,27942,2833011,5140598,2955519
2015,포항시,부동산업,1270518,309914,960604,282122,678482,42078,636404,1270518,960604
2015,경주시,부동산업,490744,116479,374265,112040,262225,16198,246027,490744,374265
2015,김천시,부동산업,187238,47469,139769,40419,99350,6157,93193,187238,139769
2015,안동시,부동산업,226563,59493,167069,47989,119080,7435,111645,226563,167069
2015,구미시,부동산업,1374415,334527,1039888,292862,747027,45568,701459,1374415,1039888
2015,영주시,부동산업,127800,30708,97092,28960,68132,4218,63913,127800,97092
2015,영천시,부동산업,112367,28074,84293,25004,59289,3697,55592,112367,84293
2015,상주시,부동산업,89055,21899,67156,20075,47081,2924,44157,89055,67156
2015,문경시,부동산업,77177,18720,58457,17348,41109,2554,38555,77177,58457
2015,경산시,부동산업,746321,171749,574572,169119,405453,24716,380737,746321,574572
2015,군위군,부동산업,55661,17932,37729,9412,28316,1842,26475,55661,37729
2015,의성군,부동산업,35612,8780,26832,8217,18615,1174,17441,35612,26832
2015,청송군,부동산업,19627,4920,14706,4566,10140,643,9497,19627,14706
2015,영양군,부동산업,9391,2259,7132,2263,4869,308,4562,9391,7132
2015,영덕군,부동산업,30526,6970,23556,7345,16211,1013,15198,30526,23556
2015,청도군,부동산업,53691,12758,40933,12374,28559,1775,26784,53691,40933
2015,고령군,부동산업,42423,10811,31612,9399,22213,1377,20836,42423,31612
2015,성주군,부동산업,50144,12016,38128,11548,26580,1665,24915,50144,38128
2015,칠곡군,부동산업,312288,77173,235114,66386,168729,10326,158403,312288,235114
2015,예천군,부동산업,35394,8445,26949,8269,18680,1167,17513,35394,26949
2015,봉화군,부동산업,18818,4457,14361,4540,9821,623,9198,18818,14361
2015,울진군,부동산업,48695,12610,36085,11095,24990,1609,23381,48695,36085
2015,울릉군,부동산업,11093,2660,8433,2667,5766,364,5402,11093,8433
2015,경상북도,부동산업,5425560,1320824,4104736,1194018,2910718,179431,2731287,5425560,4104736
2016,포항시,부동산업,1307473,324093,983381,291763,691617,45554,646063,1289928,966512
2016,경주시,부동산업,520351,126844,393507,118513,274994,18081,256913,513503,386786
2016,김천시,부동산업,201717,52681,149036,43100,105936,6989,98947,198988,146499
2016,안동시,부동산업,249825,68608,181217,50514,130703,8644,122059,246401,178157
2016,구미시,부동산업,1394758,342703,1052055,303694,748360,48638,699722,1375168,1033110
2016,영주시,부동산업,134487,33043,101443,30413,71031,4673,66357,132692,99700
2016,영천시,부동산업,121353,31402,89951,26578,63373,4206,59167,119751,88454
2016,상주시,부동산업,109356,29688,79669,22112,57557,3788,53768,107801,78276
2016,문경시,부동산업,79667,19757,59910,17933,41977,2774,39203,78631,58907
2016,경산시,부동산업,775663,182805,592858,176114,416744,27024,389720,764933,582153
2016,군위군,부동산업,54287,17565,36722,9343,27379,1890,25489,53525,36168
2016,의성군,부동산업,37452,9478,27973,8623,19350,1300,18050,36991,27534
2016,청송군,부동산업,19358,4854,14503,4566,9938,668,9270,19131,14281
2016,영양군,부동산업,9755,2397,7358,2359,4999,337,4662,9643,7246
2016,영덕군,부동산업,31410,7285,24125,7591,16534,1097,15437,31020,23728
2016,청도군,부동산업,56443,13741,42702,13054,29649,1964,27685,55717,41990
2016,고령군,부동산업,43189,11193,31996,9485,22511,1479,21031,42621,31454
2016,성주군,부동산업,53291,13134,40157,12258,27899,1860,26039,52621,39507
2016,칠곡군,부동산업,323953,81588,242364,69501,172863,11272,161591,319429,238054
2016,예천군,부동산업,39818,10035,29782,8926,20856,1383,19473,39296,29285
2016,봉화군,부동산업,19747,4795,14952,4765,10187,688,9499,19517,14724
2016,울진군,부동산업,51701,13774,37927,11691,26235,1798,24437,51097,37378
2016,울릉군,부동산업,11388,2790,8599,2748,5851,394,5457,11256,8467
2016,경상북도,부동산업,5646441,1404254,4242187,1245645,2996542,196501,2800041,5569660,4168370
2017,포항시,부동산업,1334777,353638,981139,303309,677830,47477,630354,1293520,951522
2017,경주시,부동산업,518646,133222,385424,122168,263256,18391,244865,502728,373725
2017,김천시,부동산업,212356,59609,152747,45263,107484,7509,99975,205756,148193
2017,안동시,부동산업,254483,74335,180148,52105,128042,8982,119060,246522,174844
2017,구미시,부동산업,1412027,366757,1045271,318449,726822,50273,676549,1367532,1012736
2017,영주시,부동산업,142279,38055,104224,32062,72162,5047,67116,137887,101075
2017,영천시,부동산업,123986,34107,89880,27295,62584,4385,58199,120173,87222
2017,상주시,부동산업,110113,31579,78534,22800,55734,3891,51843,106615,76168
2017,문경시,부동산업,78997,20717,58280,18375,39905,2807,37097,76587,56540
2017,경산시,부동산업,824197,211387,612810,187017,425793,29318,396476,798388,593651
2017,군위군,부동산업,59039,20361,38677,9682,28996,2098,26898,57178,37667
2017,의성군,부동산업,36747,9823,26924,8657,18267,1301,16966,35650,26148
2017,청송군,부동산업,18444,4820,13624,4519,9105,649,8457,17903,13233
2017,영양군,부동산업,9782,2561,7221,2417,4804,344,4460,9497,7015
2017,영덕군,부동산업,31496,7831,23664,7741,15924,1123,14801,30554,22959
2017,청도군,부동산업,57154,14847,42307,13411,28896,2030,26866,55417,41044
2017,고령군,부동산업,69609,22822,46787,11344,35443,2449,32995,67467,45446
2017,성주군,부동산업,58247,15930,42316,12924,29392,2076,27316,56496,41090
2017,칠곡군,부동산업,311280,80982,230297,71016,159281,11053,148228,301486,223170
2017,예천군,부동산업,40662,10753,29909,9394,20515,1441,19074,39417,29018
2017,봉화군,부동산업,20267,5287,14980,4972,10008,720,9287,19676,14555
2017,울진군,부동산업,49641,13903,35739,11369,24370,1762,22608,48190,34766
2017,울릉군,부동산업,11847,3120,8726,2876,5851,418,5432,11497,8475
2017,경상북도,부동산업,5786077,1536448,4249629,1299164,2950465,205544,2744921,5606131,4120265
2018,포항시,부동산업,1348356,364897,983459,313466,669993,50660,619333,1291581,947966
2018,경주시,부동산업,526373,138466,387906,126743,261163,19688,241475,504334,373774
2018,김천시,부동산업,216815,62603,154212,47191,107021,8076,98945,207593,148725
2018,안동시,부동산업,256028,76772,179256,53453,125803,9510,116293,245066,172977
2018,구미시,부동산업,1422806,377216,1045590,328579,717010,53533,663477,1362057,1006735
2018,영주시,부동산업,143920,39552,104368,33108,71260,5385,65874,137855,100599
2018,영천시,부동산업,125729,35369,90360,28338,62022,4684,57338,120443,87169
2018,상주시,부동산업,111068,32667,78401,23456,54945,4133,50812,106257,75587
2018,문경시,부동산업,80153,21572,58582,19046,39536,3008,36528,76813,56487
2018,경산시,부동산업,838639,220250,618389,194824,423566,31513,392053,802981,595268
2018,군위군,부동산업,57511,20151,37360,9509,27851,2158,25694,55012,36210
2018,의성군,부동산업,36794,10082,26712,8844,17868,1373,16496,35283,25787
2018,청송군,부동산업,18699,5047,13652,4663,8989,691,8298,17940,13179
2018,영양군,부동산업,9840,2654,7186,2476,4710,364,4346,9443,6938
2018,영덕군,부동산업,31600,8024,23576,7947,15628,1191,14437,30309,22732
2018,청도군,부동산업,57849,15409,42440,13866,28574,2168,26405,55445,40919
2018,고령군,부동산업,70618,23744,46875,11718,35157,2610,32546,67584,45274
2018,성주군,부동산업,59117,16481,42636,13437,29198,2228,26970,56678,41158
2018,칠곡군,부동산업,314458,83875,230583,73346,157237,11785,145452,301042,222059
2018,예천군,부동산업,44153,11884,32269,10493,21777,1652,20125,42306,31115
2018,봉화군,부동산업,20064,5330,14733,5036,9697,753,8944,19257,14230
2018,울진군,부동산업,48647,13875,34772,11372,23400,1821,21579,46680,33634
2018,울릉군,부동산업,13988,3945,10042,3429,6613,521,6092,13419,9699
2018,경상북도,부동산업,5853224,1589865,4263359,1344341,2919018,219506,2699512,5605370,4108232
2015,포항시,사업서비스업,1977452,796365,1181087,112049,1069037,6118,1062919,1977452,1181087
2015,경주시,사업서비스업,870937,315878,555059,52049,503010,2105,500906,870937,555059
2015,김천시,사업서비스업,1398881,692211,706670,77482,629188,6028,623161,1398881,706670
2015,안동시,사업서비스업,288231,114877,173354,19222,154132,804,153328,288231,173354
2015,구미시,사업서비스업,1239224,484135,755089,69860,685230,2494,682735,1239224,755089
2015,영주시,사업서비스업,115440,46646,68794,8192,60602,332,60271,115440,68794
2015,영천시,사업서비스업,159022,60602,98420,12919,85501,389,85112,159022,98420
2015,상주시,사업서비스업,128305,49195,79110,7517,71594,339,71254,128305,79110
2015,문경시,사업서비스업,56668,22438,34230,3420,30810,166,30644,56668,34230
2015,경산시,사업서비스업,650885,270287,380598,42791,337806,2008,335798,650885,380598
2015,군위군,사업서비스업,49000,20254,28745,5605,23141,72,23069,49000,28745
2015,의성군,사업서비스업,51207,21087,30120,3367,26754,160,26594,51207,30120
2015,청송군,사업서비스업,40799,15751,25048,2971,22077,108,21970,40799,25048
2015,영양군,사업서비스업,19330,7618,11712,1167,10545,54,10491,19330,11712
2015,영덕군,사업서비스업,64125,22701,41424,3517,37907,153,37754,64125,41424
2015,청도군,사업서비스업,60973,25147,35826,5848,29978,167,29812,60973,35826
2015,고령군,사업서비스업,73167,28929,44237,7296,36941,142,36798,73167,44237
2015,성주군,사업서비스업,72890,28904,43986,5208,38778,210,38568,72890,43986
2015,칠곡군,사업서비스업,202123,79997,122127,14636,107491,536,106955,202123,122127
2015,예천군,사업서비스업,44203,17333,26870,3799,23071,113,22957,44203,26870
2015,봉화군,사업서비스업,23794,9527,14267,1665,12602,70,12532,23794,14267
2015,울진군,사업서비스업,425372,153051,272320,35326,236994,907,236087,425372,272320
2015,울릉군,사업서비스업,19555,8148,11408,1622,9786,39,9746,19555,11408
2015,경상북도,사업서비스업,8031582,3291080,4740502,497526,4242976,23515,4219461,8031582,4740502
2016,포항시,사업서비스업,2561958,1269685,1292273,118063,1174211,7262,1166949,2530828,1277380
2016,경주시,사업서비스업,840837,305115,535722,53459,482263,1547,480716,829371,526495
2016,김천시,사업서비스업,1017934,374419,643515,48649,594866,3177,591689,1000080,630572
2016,안동시,사업서비스업,257806,102146,155660,16227,139433,566,138867,254117,152700
2016,구미시,사업서비스업,1122072,434074,687998,65921,622076,1880,620196,1107316,677715
2016,영주시,사업서비스업,134911,58584,76327,8473,67854,256,67598,132841,74584
2016,영천시,사업서비스업,146973,57099,89874,10000,79874,277,79597,145041,88405
2016,상주시,사업서비스업,115358,42396,72962,7244,65718,236,65482,113653,71728
2016,문경시,사업서비스업,60164,24555,35608,3601,32007,140,31867,59243,34935
2016,경산시,사업서비스업,599257,245398,353858,35830,318028,1336,316693,590544,347089
2016,군위군,사업서비스업,57692,23762,33930,6936,26994,50,26943,56705,32952
2016,의성군,사업서비스업,46147,18144,28003,2848,25154,104,25050,45451,27415
2016,청송군,사업서비스업,30914,11446,19468,2205,17263,60,17203,30426,18998
2016,영양군,사업서비스업,16262,5716,10546,1045,9502,31,9470,16012,10326
2016,영덕군,사업서비스업,52020,18130,33890,3277,30613,95,30518,51354,33392
2016,청도군,사업서비스업,45913,18618,27295,3167,24128,99,24030,45235,26721
2016,고령군,사업서비스업,66678,26466,40212,7029,33183,78,33105,65569,39114
2016,성주군,사업서비스업,62114,24155,37959,4070,33889,135,33754,61212,37241
2016,칠곡군,사업서비스업,178891,69001,109890,13394,96495,333,96162,176344,107822
2016,예천군,사업서비스업,44583,18629,25954,3260,22693,88,22605,43900,25328
2016,봉화군,사업서비스업,21652,8195,13457,1403,12054,49,12005,21304,13144
2016,울진군,사업서비스업,390089,142798,247291,31197,216095,649,215446,383900,240893
2016,울릉군,사업서비스업,20596,9194,11402,1388,10014,33,9981,20234,11070
2016,경상북도,사업서비스업,7890819,3307726,4583093,448686,4134407,18480,4115927,7780681,4506017
2017,포항시,사업서비스업,2624644,1263280,1361363,124016,1237347,8457,1228890,2534586,1297924
2017,경주시,사업서비스업,948768,356585,592182,60127,532055,1888,530167,909691,559337
2017,김천시,사업서비스업,1042740,394832,647909,49157,598751,3913,594838,994858,605395
2017,안동시,사업서비스업,414789,188859,225930,23856,202075,974,201101,403061,215027
